SKU Code,Design No.,Stock,Category,Size,Color,Color_clean,Category_clean,Category_group,Stock_per_Category,Color_Popularity,Size_Popularity,Design No._enc,Category_group_enc,Color_clean_enc,Size_enc
JNE3485-KR-XS,JNE3485,71.0,Kurta,XS,Grey,Gray,Kurti,Ethnic-Topwear,0.0006123645898019733,0.05004853845324129,0.12026750080897422,739,2,4,9
JNE3485-KR-XXL,JNE3485,64.0,Kurta,XXL,Grey,Gray,Kurti,Ethnic-Topwear,0.0005519906161595252,0.05004853845324129,0.14432100097076905,739,2,4,10
JNE3485-KR-XXXL,JNE3485,21.0,Kurta,XXXL,Grey,Gray,Kurti,Ethnic-Topwear,0.00018112192092734425,0.05004853845324129,0.11616869809082084,739,2,4,11
JNE3486-KR-L,JNE3486,90.0,Kurta,L,Light Green,Green,Kurti,Ethnic-Topwear,0.0007762368039743324,0.13331895156940998,0.1439974112824938,740,2,5,4
JNE3486-KR-M,JNE3486,83.0,Kurta,M,Light Green,Green,Kurti,Ethnic-Topwear,0.0007158628303318844,0.13331895156940998,0.1447524538884694,740,2,5,5
JNE3486-KR-S,JNE3486,102.0,Kurta,S,Light Green,Green,Kurti,Ethnic-Topwear,0.0008797350445042435,0.13331895156940998,0.1459389494121454,740,2,5,6
JNE3486-KR-XL,JNE3486,89.0,Kurta,XL,Light Green,Green,Kurti,Ethnic-Topwear,0.0007676119505968398,0.13331895156940998,0.14453672742961923,740,2,5,8
JNE3486-KR-XS,JNE3486,32.0,Kurta,XS,Light Green,Green,Kurti,Ethnic-Topwear,0.0002759953080797626,0.13331895156940998,0.12026750080897422,740,2,5,9
JNE3486-KR-XXL,JNE3486,97.0,Kurta,XXL,Light Green,Green,Kurti,Ethnic-Topwear,0.0008366107776167805,0.13331895156940998,0.14432100097076905,740,2,5,10
JNE3486-KR-XXXL,JNE3486,6.0,Kurta,XXXL,Light Green,Green,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.13331895156940998,0.11616869809082084,740,2,5,11
JNE3487-KR-L,JNE3487,6.0,Kurta,L,Peach,Pink,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.13720202782871319,0.1439974112824938,741,2,12,4
JNE3487-KR-M,JNE3487,23.0,Kurta,M,Peach,Pink,Kurti,Ethnic-Topwear,0.0001983716276823294,0.13720202782871319,0.1447524538884694,741,2,12,5
JNE3487-KR-S,JNE3487,77.0,Kurta,S,Peach,Pink,Kurti,Ethnic-Topwear,0.0006641137100669289,0.13720202782871319,0.1459389494121454,741,2,12,6
JNE3487-KR-XL,JNE3487,7.0,Kurta,XL,Peach,Pink,Kurti,Ethnic-Topwear,6.037397364244808e-05,0.13720202782871319,0.14453672742961923,741,2,12,8
JNE3487-KR-XS,JNE3487,6.0,Kurta,XS,Peach,Pink,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.13720202782871319,0.12026750080897422,741,2,12,9
JNE3487-KR-XXL,JNE3487,13.0,Kurta,XXL,Peach,Pink,Kurti,Ethnic-Topwear,0.00011212309390740358,0.13720202782871319,0.14432100097076905,741,2,12,10
JNE3487-KR-XXXL,JNE3487,4.0,Kurta,XXXL,Peach,Pink,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.13720202782871319,0.11616869809082084,741,2,12,11
JNE3488-KR-L,JNE3488,2.0,Kurta,L,White,White,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.09136015532305038,0.1439974112824938,742,2,17,4
JNE3488-KR-M,JNE3488,2.0,Kurta,M,White,White,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.09136015532305038,0.1447524538884694,742,2,17,5
JNE3488-KR-S,JNE3488,4.0,Kurta,S,White,White,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.09136015532305038,0.1459389494121454,742,2,17,6
JNE3488-KR-XL,JNE3488,0.0,Kurta,XL,White,White,Kurti,Ethnic-Topwear,0.0,0.09136015532305038,0.14453672742961923,742,2,17,8
JNE3488-KR-XS,JNE3488,7.0,Kurta,XS,White,White,Kurti,Ethnic-Topwear,6.037397364244808e-05,0.09136015532305038,0.12026750080897422,742,2,17,9
JNE3488-KR-XXL,JNE3488,0.0,Kurta,XXL,White,White,Kurti,Ethnic-Topwear,0.0,0.09136015532305038,0.14432100097076905,742,2,17,10
JNE3488-KR-XXXL,JNE3488,3.0,Kurta,XXXL,White,White,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.09136015532305038,0.11616869809082084,742,2,17,11
JNE3489-KR-L,JNE3489,140.0,Kurta,L,Maroon,Red,Kurti,Ethnic-Topwear,0.0012074794728489616,0.10009707690648258,0.1439974112824938,743,2,14,4
JNE3489-KR-M,JNE3489,87.0,Kurta,M,Maroon,Red,Kurti,Ethnic-Topwear,0.0007503622438418547,0.10009707690648258,0.1447524538884694,743,2,14,5
JNE3489-KR-S,JNE3489,114.0,Kurta,S,Maroon,Red,Kurti,Ethnic-Topwear,0.0009832332850341545,0.10009707690648258,0.1459389494121454,743,2,14,6
JNE3489-KR-XL,JNE3489,70.0,Kurta,XL,Maroon,Red,Kurti,Ethnic-Topwear,0.0006037397364244808,0.10009707690648258,0.14453672742961923,743,2,14,8
JNE3489-KR-XS,JNE3489,38.0,Kurta,XS,Maroon,Red,Kurti,Ethnic-Topwear,0.00032774442834471813,0.10009707690648258,0.12026750080897422,743,2,14,9
JNE3489-KR-XXL,JNE3489,166.0,Kurta,XXL,Maroon,Red,Kurti,Ethnic-Topwear,0.0014317256606637687,0.10009707690648258,0.14432100097076905,743,2,14,10
JNE3489-KR-XXXL,JNE3489,10.0,Kurta,XXXL,Maroon,Red,Kurti,Ethnic-Topwear,8.624853377492582e-05,0.10009707690648258,0.11616869809082084,743,2,14,11
JNE3491-KR-L,JNE3491,2.0,Kurta,L,Blue,Blue,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.17063962895049078,0.1439974112824938,744,2,2,4
JNE3491-KR-M,JNE3491,3.0,Kurta,M,Blue,Blue,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.17063962895049078,0.1447524538884694,744,2,2,5
JNE3491-KR-S,JNE3491,5.0,Kurta,S,Blue,Blue,Kurti,Ethnic-Topwear,4.312426688746291e-05,0.17063962895049078,0.1459389494121454,744,2,2,6
JNE3491-KR-XL,JNE3491,4.0,Kurta,XL,Blue,Blue,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.17063962895049078,0.14453672742961923,744,2,2,8
JNE3491-KR-XS,JNE3491,9.0,Kurta,XS,Blue,Blue,Kurti,Ethnic-Topwear,7.762368039743324e-05,0.17063962895049078,0.12026750080897422,744,2,2,9
JNE3491-KR-XXL,JNE3491,4.0,Kurta,XXL,Blue,Blue,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.17063962895049078,0.14432100097076905,744,2,2,10
JNE3491-KR-XXXL,JNE3491,2.0,Kurta,XXXL,Blue,Blue,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.17063962895049078,0.11616869809082084,744,2,2,11
JNE3497-KR-L,JNE3497,1.0,Kurta,L,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.1439974112824938,745,2,4,4
JNE3497-KR-M,JNE3497,1.0,Kurta,M,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.1447524538884694,745,2,4,5
JNE3497-KR-S,JNE3497,2.0,Kurta,S,Grey,Gray,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.05004853845324129,0.1459389494121454,745,2,4,6
JNE3497-KR-XL,JNE3497,1.0,Kurta,XL,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.14453672742961923,745,2,4,8
JNE3497-KR-XS,JNE3497,3.0,Kurta,XS,Grey,Gray,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.05004853845324129,0.12026750080897422,745,2,4,9
JNE3497-KR-XXL,JNE3497,0.0,Kurta,XXL,Grey,Gray,Kurti,Ethnic-Topwear,0.0,0.05004853845324129,0.14432100097076905,745,2,4,10
JNE3497-KR-XXXL,JNE3497,1.0,Kurta,XXXL,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.11616869809082084,745,2,4,11
JNE3500-KR-L,JNE3500,3.0,Kurta,L,Grey,Gray,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.05004853845324129,0.1439974112824938,746,2,4,4
JNE3500-KR-M,JNE3500,1.0,Kurta,M,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.1447524538884694,746,2,4,5
JNE3500-KR-S,JNE3500,6.0,Kurta,S,Grey,Gray,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.05004853845324129,0.1459389494121454,746,2,4,6
JNE3500-KR-XL,JNE3500,2.0,Kurta,XL,Grey,Gray,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.05004853845324129,0.14453672742961923,746,2,4,8
JNE3500-KR-XS,JNE3500,16.0,Kurta,XS,Grey,Gray,Kurti,Ethnic-Topwear,0.0001379976540398813,0.05004853845324129,0.12026750080897422,746,2,4,9
JNE3500-KR-XXL,JNE3500,2.0,Kurta,XXL,Grey,Gray,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.05004853845324129,0.14432100097076905,746,2,4,10
JNE3500-KR-XXXL,JNE3500,5.0,Kurta,XXXL,Grey,Gray,Kurti,Ethnic-Topwear,4.312426688746291e-05,0.05004853845324129,0.11616869809082084,746,2,4,11
JNE3501-KR-L,JNE3501,5.0,Kurta,L,Pink,Pink,Kurti,Ethnic-Topwear,4.312426688746291e-05,0.13720202782871319,0.1439974112824938,747,2,12,4
JNE3501-KR-M,JNE3501,7.0,Kurta,M,Pink,Pink,Kurti,Ethnic-Topwear,6.037397364244808e-05,0.13720202782871319,0.1447524538884694,747,2,12,5
JNE3501-KR-S,JNE3501,29.0,Kurta,S,Pink,Pink,Kurti,Ethnic-Topwear,0.0002501207479472849,0.13720202782871319,0.1459389494121454,747,2,12,6
JNE3501-KR-XL,JNE3501,23.0,Kurta,XL,Pink,Pink,Kurti,Ethnic-Topwear,0.0001983716276823294,0.13720202782871319,0.14453672742961923,747,2,12,8
JNE3501-KR-XS,JNE3501,27.0,Kurta,XS,Pink,Pink,Kurti,Ethnic-Topwear,0.00023287104119229973,0.13720202782871319,0.12026750080897422,747,2,12,9
JNE3501-KR-XXL,JNE3501,20.0,Kurta,XXL,Pink,Pink,Kurti,Ethnic-Topwear,0.00017249706754985164,0.13720202782871319,0.14432100097076905,747,2,12,10
JNE3501-KR-XXXL,JNE3501,14.0,Kurta,XXXL,Pink,Pink,Kurti,Ethnic-Topwear,0.00012074794728489616,0.13720202782871319,0.11616869809082084,747,2,12,11
JNE3503-KR-L,JNE3503,1.0,Kurta,L,Light Green,Green,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.13331895156940998,0.1439974112824938,748,2,5,4
JNE3503-KR-M,JNE3503,1.0,Kurta,M,Light Green,Green,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.13331895156940998,0.1447524538884694,748,2,5,5
JNE3503-KR-S,JNE3503,1.0,Kurta,S,Light Green,Green,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.13331895156940998,0.1459389494121454,748,2,5,6
JNE3503-KR-XL,JNE3503,0.0,Kurta,XL,Light Green,Green,Kurti,Ethnic-Topwear,0.0,0.13331895156940998,0.14453672742961923,748,2,5,8
JNE3503-KR-XS,JNE3503,2.0,Kurta,XS,Light Green,Green,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.13331895156940998,0.12026750080897422,748,2,5,9
JNE3503-KR-XXL,JNE3503,2.0,Kurta,XXL,Light Green,Green,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.13331895156940998,0.14432100097076905,748,2,5,10
JNE3503-KR-XXXL,JNE3503,3.0,Kurta,XXXL,Light Green,Green,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13331895156940998,0.11616869809082084,748,2,5,11
JNE3504-KR-L,JNE3504,3.0,Kurta,L,Green,Green,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13331895156940998,0.1439974112824938,749,2,5,4
JNE3504-KR-M,JNE3504,3.0,Kurta,M,Green,Green,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13331895156940998,0.1447524538884694,749,2,5,5
JNE3504-KR-S,JNE3504,3.0,Kurta,S,Green,Green,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13331895156940998,0.1459389494121454,749,2,5,6
JNE3504-KR-XL,JNE3504,11.0,Kurta,XL,Green,Green,Kurti,Ethnic-Topwear,9.487338715241841e-05,0.13331895156940998,0.14453672742961923,749,2,5,8
JNE3504-KR-XS,JNE3504,10.0,Kurta,XS,Green,Green,Kurti,Ethnic-Topwear,8.624853377492582e-05,0.13331895156940998,0.12026750080897422,749,2,5,9
JNE3504-KR-XXL,JNE3504,2.0,Kurta,XXL,Green,Green,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.13331895156940998,0.14432100097076905,749,2,5,10
JNE3504-KR-XXXL,JNE3504,3.0,Kurta,XXXL,Green,Green,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13331895156940998,0.11616869809082084,749,2,5,11
JNE3506-KR-L,JNE3506,27.0,Kurta,L,Peach,Pink,Kurti,Ethnic-Topwear,0.00023287104119229973,0.13720202782871319,0.1439974112824938,750,2,12,4
JNE3506-KR-M,JNE3506,19.0,Kurta,M,Peach,Pink,Kurti,Ethnic-Topwear,0.00016387221417235907,0.13720202782871319,0.1447524538884694,750,2,12,5
JNE3506-KR-S,JNE3506,24.0,Kurta,S,Peach,Pink,Kurti,Ethnic-Topwear,0.00020699648105982198,0.13720202782871319,0.1459389494121454,750,2,12,6
JNE3506-KR-XL,JNE3506,18.0,Kurta,XL,Peach,Pink,Kurti,Ethnic-Topwear,0.0001552473607948665,0.13720202782871319,0.14453672742961923,750,2,12,8
JNE3506-KR-XS,JNE3506,13.0,Kurta,XS,Peach,Pink,Kurti,Ethnic-Topwear,0.00011212309390740358,0.13720202782871319,0.12026750080897422,750,2,12,9
JNE3506-KR-XXL,JNE3506,3.0,Kurta,XXL,Peach,Pink,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13720202782871319,0.14432100097076905,750,2,12,10
JNE3506-KR-XXXL,JNE3506,2.0,Kurta,XXXL,Peach,Pink,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.13720202782871319,0.11616869809082084,750,2,12,11
JNE3507-KR-L,JNE3507,1.0,Kurta,L,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.1439974112824938,751,2,4,4
JNE3507-KR-M,JNE3507,1.0,Kurta,M,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.1447524538884694,751,2,4,5
JNE3507-KR-S,JNE3507,0.0,Kurta,S,Grey,Gray,Kurti,Ethnic-Topwear,0.0,0.05004853845324129,0.1459389494121454,751,2,4,6
JNE3507-KR-XL,JNE3507,0.0,Kurta,XL,Grey,Gray,Kurti,Ethnic-Topwear,0.0,0.05004853845324129,0.14453672742961923,751,2,4,8
JNE3507-KR-XS,JNE3507,1.0,Kurta,XS,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.12026750080897422,751,2,4,9
JNE3507-KR-XXL,JNE3507,3.0,Kurta,XXL,Grey,Gray,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.05004853845324129,0.14432100097076905,751,2,4,10
JNE3507-KR-XXXL,JNE3507,0.0,Kurta,XXXL,Grey,Gray,Kurti,Ethnic-Topwear,0.0,0.05004853845324129,0.11616869809082084,751,2,4,11
JNE3510-KR-L,JNE3510,1.0,Kurta,L,Grey,Gray,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.05004853845324129,0.1439974112824938,752,2,4,4
JNE3510-KR-M,JNE3510,0.0,Kurta,M,Grey,Gray,Kurti,Ethnic-Topwear,0.0,0.05004853845324129,0.1447524538884694,752,2,4,5
JNE3510-KR-S,JNE3510,2.0,Kurta,S,Grey,Gray,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.05004853845324129,0.1459389494121454,752,2,4,6
JNE3510-KR-XL,JNE3510,4.0,Kurta,XL,Grey,Gray,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.05004853845324129,0.14453672742961923,752,2,4,8
JNE3510-KR-XS,JNE3510,66.0,Kurta,XS,Grey,Gray,Kurti,Ethnic-Topwear,0.0005692403229145105,0.05004853845324129,0.12026750080897422,752,2,4,9
JNE3510-KR-XXL,JNE3510,6.0,Kurta,XXL,Grey,Gray,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.05004853845324129,0.14432100097076905,752,2,4,10
JNE3510-KR-XXXL,JNE3510,58.0,Kurta,XXXL,Grey,Gray,Kurti,Ethnic-Topwear,0.0005002414958945698,0.05004853845324129,0.11616869809082084,752,2,4,11
JNE3515-KR-L,JNE3515,62.0,Kurta,L,Coral,Orange,Kurti,Ethnic-Topwear,0.0005347409094045401,0.02869161902707367,0.1439974112824938,753,2,11,4
JNE3515-KR-M,JNE3515,25.0,Kurta,M,Coral,Orange,Kurti,Ethnic-Topwear,0.00021562133443731455,0.02869161902707367,0.1447524538884694,753,2,11,5
JNE3515-KR-S,JNE3515,5.0,Kurta,S,Coral,Orange,Kurti,Ethnic-Topwear,4.312426688746291e-05,0.02869161902707367,0.1459389494121454,753,2,11,6
JNE3515-KR-XL,JNE3515,63.0,Kurta,XL,Coral,Orange,Kurti,Ethnic-Topwear,0.0005433657627820327,0.02869161902707367,0.14453672742961923,753,2,11,8
JNE3515-KR-XS,JNE3515,25.0,Kurta,XS,Coral,Orange,Kurti,Ethnic-Topwear,0.00021562133443731455,0.02869161902707367,0.12026750080897422,753,2,11,9
JNE3515-KR-XXL,JNE3515,5.0,Kurta,XXL,Coral,Orange,Kurti,Ethnic-Topwear,4.312426688746291e-05,0.02869161902707367,0.14432100097076905,753,2,11,10
JNE3515-KR-XXXL,JNE3515,55.0,Kurta,XXXL,Coral,Orange,Kurti,Ethnic-Topwear,0.00047436693576209205,0.02869161902707367,0.11616869809082084,753,2,11,11
JNE3516-KR-L,JNE3516,6.0,Kurta,L,Mustard,Yellow,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.08639844676949628,0.1439974112824938,754,2,18,4
JNE3516-KR-M,JNE3516,9.0,Kurta,M,Mustard,Yellow,Kurti,Ethnic-Topwear,7.762368039743324e-05,0.08639844676949628,0.1447524538884694,754,2,18,5
JNE3516-KR-S,JNE3516,25.0,Kurta,S,Mustard,Yellow,Kurti,Ethnic-Topwear,0.00021562133443731455,0.08639844676949628,0.1459389494121454,754,2,18,6
JNE3516-KR-XL,JNE3516,13.0,Kurta,XL,Mustard,Yellow,Kurti,Ethnic-Topwear,0.00011212309390740358,0.08639844676949628,0.14453672742961923,754,2,18,8
JNE3516-KR-XS,JNE3516,3.0,Kurta,XS,Mustard,Yellow,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.08639844676949628,0.12026750080897422,754,2,18,9
JNE3516-KR-XXL,JNE3516,10.0,Kurta,XXL,Mustard,Yellow,Kurti,Ethnic-Topwear,8.624853377492582e-05,0.08639844676949628,0.14432100097076905,754,2,18,10
JNE3516-KR-XXXL,JNE3516,1.0,Kurta,XXXL,Mustard,Yellow,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.08639844676949628,0.11616869809082084,754,2,18,11
JNE3517-KR-L,JNE3517,6.0,Kurta,L,Peach,Pink,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.13720202782871319,0.1439974112824938,755,2,12,4
JNE3517-KR-M,JNE3517,4.0,Kurta,M,Peach,Pink,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.13720202782871319,0.1447524538884694,755,2,12,5
JNE3517-KR-S,JNE3517,3.0,Kurta,S,Peach,Pink,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.13720202782871319,0.1459389494121454,755,2,12,6
JNE3517-KR-XL,JNE3517,4.0,Kurta,XL,Peach,Pink,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.13720202782871319,0.14453672742961923,755,2,12,8
JNE3517-KR-XS,JNE3517,2.0,Kurta,XS,Peach,Pink,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.13720202782871319,0.12026750080897422,755,2,12,9
JNE3517-KR-XXL,JNE3517,4.0,Kurta,XXL,Peach,Pink,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.13720202782871319,0.14432100097076905,755,2,12,10
JNE3518-KR-L,JNE3518,3.0,Kurta,L,Turquoise,Blue,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.17063962895049078,0.1439974112824938,756,2,2,4
JNE3518-KR-M,JNE3518,6.0,Kurta,M,Turquoise,Blue,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.17063962895049078,0.1447524538884694,756,2,2,5
JNE3518-KR-S,JNE3518,39.0,Kurta,S,Turquoise,Blue,Kurti,Ethnic-Topwear,0.0003363692817222107,0.17063962895049078,0.1459389494121454,756,2,2,6
JNE3518-KR-XL,JNE3518,6.0,Kurta,XL,Turquoise,Blue,Kurti,Ethnic-Topwear,5.1749120264955494e-05,0.17063962895049078,0.14453672742961923,756,2,2,8
JNE3518-KR-XS,JNE3518,22.0,Kurta,XS,Turquoise,Blue,Kurti,Ethnic-Topwear,0.00018974677430483682,0.17063962895049078,0.12026750080897422,756,2,2,9
JNE3518-KR-XXL,JNE3518,12.0,Kurta,XXL,Turquoise,Blue,Kurti,Ethnic-Topwear,0.00010349824052991099,0.17063962895049078,0.14432100097076905,756,2,2,10
JNE3518-KR-XXXL,JNE3518,4.0,Kurta,XXXL,Turquoise,Blue,Kurti,Ethnic-Topwear,3.449941350997033e-05,0.17063962895049078,0.11616869809082084,756,2,2,11
JNE3520-KR-L,JNE3520,64.0,Kurta,L,Mustard,Yellow,Kurti,Ethnic-Topwear,0.0005519906161595252,0.08639844676949628,0.1439974112824938,757,2,18,4
JNE3520-KR-M,JNE3520,64.0,Kurta,M,Mustard,Yellow,Kurti,Ethnic-Topwear,0.0005519906161595252,0.08639844676949628,0.1447524538884694,757,2,18,5
JNE3520-KR-S,JNE3520,61.0,Kurta,S,Mustard,Yellow,Kurti,Ethnic-Topwear,0.0005261160560270476,0.08639844676949628,0.1459389494121454,757,2,18,6
JNE3520-KR-XL,JNE3520,56.0,Kurta,XL,Mustard,Yellow,Kurti,Ethnic-Topwear,0.0004829917891395846,0.08639844676949628,0.14453672742961923,757,2,18,8
JNE3520-KR-XS,JNE3520,15.0,Kurta,XS,Mustard,Yellow,Kurti,Ethnic-Topwear,0.00012937280066238873,0.08639844676949628,0.12026750080897422,757,2,18,9
JNE3520-KR-XXL,JNE3520,71.0,Kurta,XXL,Mustard,Yellow,Kurti,Ethnic-Topwear,0.0006123645898019733,0.08639844676949628,0.14432100097076905,757,2,18,10
JNE3520-KR-XXXL,JNE3520,9.0,Kurta,XXXL,Mustard,Yellow,Kurti,Ethnic-Topwear,7.762368039743324e-05,0.08639844676949628,0.11616869809082084,757,2,18,11
JNE3521-KR-L,JNE3521,22.0,Kurta,L,Turquoise,Blue,Kurti,Ethnic-Topwear,0.00018974677430483682,0.17063962895049078,0.1439974112824938,758,2,2,4
JNE3521-KR-M,JNE3521,9.0,Kurta,M,Turquoise,Blue,Kurti,Ethnic-Topwear,7.762368039743324e-05,0.17063962895049078,0.1447524538884694,758,2,2,5
JNE3521-KR-S,JNE3521,0.0,Kurta,S,Turquoise,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.1459389494121454,758,2,2,6
JNE3521-KR-XL,JNE3521,3.0,Kurta,XL,Turquoise,Blue,Kurti,Ethnic-Topwear,2.5874560132477747e-05,0.17063962895049078,0.14453672742961923,758,2,2,8
JNE3521-KR-XS,JNE3521,2.0,Kurta,XS,Turquoise,Blue,Kurti,Ethnic-Topwear,1.7249706754985164e-05,0.17063962895049078,0.12026750080897422,758,2,2,9
JNE3521-KR-XXL,JNE3521,24.0,Kurta,XXL,Turquoise,Blue,Kurti,Ethnic-Topwear,0.00020699648105982198,0.17063962895049078,0.14432100097076905,758,2,2,10
JNE3522-KR-L,JNE3522,18.0,Kurta,L,Peach,Pink,Kurti,Ethnic-Topwear,0.0001552473607948665,0.13720202782871319,0.1439974112824938,759,2,12,4
JNE3522-KR-M,JNE3522,29.0,Kurta,M,Peach,Pink,Kurti,Ethnic-Topwear,0.0002501207479472849,0.13720202782871319,0.1447524538884694,759,2,12,5
JNE3522-KR-S,JNE3522,83.0,Kurta,S,Peach,Pink,Kurti,Ethnic-Topwear,0.0007158628303318844,0.13720202782871319,0.1459389494121454,759,2,12,6
JNE3522-KR-XL,JNE3522,11.0,Kurta,XL,Peach,Pink,Kurti,Ethnic-Topwear,9.487338715241841e-05,0.13720202782871319,0.14453672742961923,759,2,12,8
JNE3522-KR-XS,JNE3522,17.0,Kurta,XS,Peach,Pink,Kurti,Ethnic-Topwear,0.0001466225074173739,0.13720202782871319,0.12026750080897422,759,2,12,9
JNE3522-KR-XXL,JNE3522,16.0,Kurta,XXL,Peach,Pink,Kurti,Ethnic-Topwear,0.0001379976540398813,0.13720202782871319,0.14432100097076905,759,2,12,10
JNE3522-KR-XXXL,JNE3522,1.0,Kurta,XXXL,Peach,Pink,Kurti,Ethnic-Topwear,8.624853377492582e-06,0.13720202782871319,0.11616869809082084,759,2,12,11
JNE3523-KR-L,JNE3523,0.0,Kurta,L,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.1439974112824938,760,2,2,4
JNE3523-KR-M,JNE3523,0.0,Kurta,M,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.1447524538884694,760,2,2,5
JNE3523-KR-S,JNE3523,0.0,Kurta,S,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.1459389494121454,760,2,2,6
JNE3523-KR-XL,JNE3523,0.0,Kurta,XL,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.14453672742961923,760,2,2,8
JNE3523-KR-XS,JNE3523,19.0,Kurta,XS,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.00016387221417235907,0.17063962895049078,0.12026750080897422,760,2,2,9
JNE3523-KR-XXL,JNE3523,0.0,Kurta,XXL,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.14432100097076905,760,2,2,10
JNE3523-KR-XXXL,JNE3523,0.0,Kurta,XXXL,Navy Blue,Blue,Kurti,Ethnic-Topwear,0.0,0.17063962895049078,0.11616869809082084,760,2,2,11
JNE3524-KR-L,JNE3524,27.0,Kurta,L,Blue,Blue,Kurti,Ethnic-Topwear,0.00023287104119229973,0.17063962895049078,0.1439974112824938,761,2,2,4
JNE3524-KR-M,JNE3524,26.0,Kurta,M,Blue,Blue,Kurti,Ethnic-Topwear,0.00022424618781480716,0.17063962895049078,0.1447524538884694,761,2,2,5
JNE3524-KR-S,JNE3524,11.0,Kurta,S,Blue,Blue,Kurti,Ethnic-Topwear,9.487338715241841e-05,0.17063962895049078,0.1459389494121454,761,2,2,6
JNE3524-KR-XL,JNE3524,33.0,Kurta,XL,Blue,Blue,Kurti,Ethnic-Topwear,0.00028462016145725525,0.17063962895049078,0.14453672742961923,761,2,2,8
JNE3524-KR-XS,JNE3524,5.0,Kurta,XS,Blue,Blue,Kurti,Ethnic-Topwear,4.312426688746291e-05,0.17063962895049078,0.12026750080897422,761,2,2,9
